,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Dist_St1,Dist_St2,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day,doy,week,month,year,yearweek,Tvaglag1,Tvaglag2,Tvaglag3,Tvaglag4,PTotallag1,PTotallag2,PTotallag3,PTotallag4,Tavg_weekly,PrecipTotal_Weekly
1805,2007-08-22,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22.0, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8.0,6.0,0.0,40.1698,12.5296,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1806,2007-08-22,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11.0, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8.0,3.0,0.0,27.7539,12.0419,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1807,2007-08-22,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17.0, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9.0,7.0,0.0,37.659,10.1667,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1808,2007-08-22,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17.0, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9.0,28.0,1.0,37.659,10.1667,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1809,2007-08-22,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX TERRITANS,17.0, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9.0,1.0,0.0,37.659,10.1667,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1810,2007-08-22,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22.0, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8.0,43.0,1.0,36.1021,8.6216,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1811,2007-08-22,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22.0, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8.0,35.0,1.0,36.1021,8.6216,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1812,2007-08-22,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22.0, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8.0,50.0,1.0,36.1021,8.6216,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1813,2007-08-22,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89.0, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8.0,24.0,1.0,37.4091,10.3361,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1814,2007-08-22,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89.0, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8.0,40.0,1.0,37.4091,10.3361,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1815,2007-08-22,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX TERRITANS,89.0, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8.0,7.0,0.0,37.4091,10.3361,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1816,2007-08-22,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,11.0, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8.0,5.0,0.0,28.8794,13.854,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1817,2007-08-22,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS,11.0, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8.0,1.0,0.0,28.8794,13.854,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1818,2007-08-22,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,50.0,1.0,40.8544,13.9728,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1819,2007-08-22,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,18.0,0.0,40.8544,13.9728,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1820,2007-08-22,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,50.0,0.0,40.8544,13.9728,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1821,2007-08-22,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,31.0,0.0,40.8544,13.9728,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1822,2007-08-22,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,50.0,0.0,40.8544,13.9728,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1823,2007-08-22,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,50.0,0.0,40.8544,13.9728,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1824,2007-08-22,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,50.0,1.0,40.8544,13.9728,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1825,2007-08-22,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35.0, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9.0,7.0,0.0,39.4246,12.0654,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1826,2007-08-22,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35.0, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9.0,2.0,0.0,39.4246,12.0654,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1827,2007-08-22,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93.0, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8.0,3.0,0.0,39.9336,13.2582,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1828,2007-08-22,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS,93.0, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8.0,1.0,0.0,39.9336,13.2582,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1829,2007-08-22,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96.0, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9.0,5.0,0.0,37.386,9.8037,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1830,2007-08-22,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS,96.0, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9.0,1.0,0.0,37.386,9.8037,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1831,2007-08-22,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,9.0,1.0,22.6778,14.0404,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1832,2007-08-22,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,9.0,0.0,22.6778,14.0404,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1833,2007-08-22,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33.0, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8.0,1.0,0.0,37.4861,9.9243,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1834,2007-08-22,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33.0, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8.0,4.0,0.0,37.4861,9.9243,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1835,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1836,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,11.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1837,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1838,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,1.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1839,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1840,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1841,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1842,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1843,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1844,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,1.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1845,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1846,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,1.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1847,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1848,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1849,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1850,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1851,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1852,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1853,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1854,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1855,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1856,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1857,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1858,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1859,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,1.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1860,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1861,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,4.0,1.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1862,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,1.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1863,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
1864,2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,45.1718,17.7801,2,90,70,80.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,22,234,34,8,2007,2041,77.0,72.0,77.0,81.0,0.01,0.48,0.83,0.09,76.61984126984127,351.837
