step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER
719,479926.98,1,0,0,0,0,1
583,615398.61,1,0,1,0,0,0
521,98086.09,1,0,0,0,0,1
525,203280.85,1,0,1,0,0,0
521,525155.79,1,0,1,0,0,0
86,305817.12,1,0,1,0,0,0
336,170038.31,1,0,0,0,0,1
565,325668.67,1,0,0,0,0,1
370,1822772.73,1,0,1,0,0,0
614,424700.99,1,0,0,0,0,1
728,252667.75,1,0,0,0,0,1
64,104957.85,1,0,0,0,0,1
146,489714.94,1,0,0,0,0,1
91,921668.95,1,0,1,0,0,0
442,355969.72,1,0,0,0,0,1
191,416284.7,1,0,0,0,0,1
742,63416.99,1,0,0,0,0,1
189,2339743.18,1,0,0,0,0,1
419,426323.38,1,0,0,0,0,1
260,60226.06,1,0,1,0,0,0
59,1367340.03,1,0,1,0,0,0
485,2755588.11,1,0,0,0,0,1
160,141508.56,1,0,1,0,0,0
285,752639.78,1,0,1,0,0,0
552,45116.24,1,0,1,0,0,0
403,949979.11,1,0,1,0,0,0
465,4690769.98,1,0,1,0,0,0
691,1518718.03,1,0,1,0,0,0
526,200008.33,1,0,1,0,0,0
444,440581.15,1,0,0,0,0,1
665,866712.19,1,0,1,0,0,0
591,4863106.47,1,0,1,0,0,0
648,1086227.44,1,0,1,0,0,0
60,1026208.84,1,0,0,0,0,1
148,99168.97,1,0,0,0,0,1
610,646676.42,1,0,1,0,0,0
111,501496.31,1,0,0,0,0,1
113,1636403.22,1,0,1,0,0,0
583,759701.03,1,0,1,0,0,0
115,530377.28,1,0,1,0,0,0
568,2747.85,1,0,0,0,0,1
699,215013.3,1,0,1,0,0,0
665,866712.19,1,0,0,0,0,1
336,15560.34,1,0,0,0,0,1
599,1074.81,1,0,0,0,0,1
336,205129.12,1,0,0,0,0,1
400,245155.25,1,0,0,0,0,1
127,6339.42,1,0,1,0,0,0
531,29637.03,1,0,0,0,0,1
572,340665.18,1,0,1,0,0,0
490,1106295.77,1,0,0,0,0,1
69,5521483.54,1,0,0,0,0,1
398,31334.57,1,0,0,0,0,1
709,66516.2,1,0,1,0,0,0
149,3567795.25,1,0,0,0,0,1
182,1486052.97,1,0,0,0,0,1
425,34839.32,1,0,0,0,0,1
71,1871553.73,1,0,0,0,0,1
219,248242.32,1,0,1,0,0,0
84,296349.8,1,0,1,0,0,0
456,4017972.88,1,0,1,0,0,0
445,72901.03,1,0,1,0,0,0
509,120411.9,1,0,1,0,0,0
551,813992.49,1,0,1,0,0,0
406,106596.14,1,0,1,0,0,0
649,963966.56,1,0,1,0,0,0
396,233699.25,1,0,1,0,0,0
374,200418.1,1,0,1,0,0,0
150,67653.75,1,0,1,0,0,0
330,9198459.96,1,0,0,0,0,1
258,618270.9,1,0,1,0,0,0
317,1160652.82,1,0,0,0,0,1
686,107732.98,1,0,0,0,0,1
699,148714.54,1,0,1,0,0,0
249,10000000.0,1,0,0,0,0,1
718,376639.05,1,0,1,0,0,0
18,508782.2,1,0,1,0,0,0
190,265747.73,1,0,1,0,0,0
659,50577.26,1,0,0,0,0,1
590,802483.88,1,0,1,0,0,0
453,553328.24,1,0,0,0,0,1
725,123259.24,1,0,1,0,0,0
232,33302.96,1,0,0,0,0,1
328,2137134.15,1,0,1,0,0,0
46,82971.91,1,0,1,0,0,0
233,37357.32,1,0,0,0,0,1
321,351268.75,1,0,1,0,0,0
463,4152435.91,1,0,1,0,0,0
308,443682.96,1,0,0,0,0,1
580,2925111.67,1,0,0,0,0,1
91,737285.03,1,0,1,0,0,0
383,4961093.21,1,0,1,0,0,0
142,6168077.6,1,0,0,0,0,1
79,353045.35,1,0,0,0,0,1
133,899782.7,1,0,0,0,0,1
167,2598276.05,1,0,0,0,0,1
677,1136374.62,1,0,1,0,0,0
462,151994.59,1,0,0,0,0,1
462,167743.93,1,0,0,0,0,1
610,528149.74,1,0,1,0,0,0
637,3845765.36,1,0,1,0,0,0
406,184588.59,1,0,1,0,0,0
363,216534.86,1,0,1,0,0,0
728,6322399.97,1,0,0,0,0,1
350,207517.2,1,0,1,0,0,0
635,580010.03,1,0,1,0,0,0
509,407320.01,1,0,0,0,0,1
640,144254.93,1,0,0,0,0,1
297,2131624.18,1,0,1,0,0,0
307,1749325.14,1,0,0,0,0,1
489,1189986.88,1,0,0,0,0,1
487,882637.83,1,0,1,0,0,0
653,940957.88,1,0,0,0,0,1
370,283976.3,1,0,1,0,0,0
300,794421.26,1,0,1,0,0,0
219,248242.32,1,0,0,0,0,1
117,251621.18,1,0,1,0,0,0
736,172915.56,1,0,1,0,0,0
419,533092.45,1,0,1,0,0,0
1,20128.0,1,0,1,0,0,0
289,196149.04,1,0,0,0,0,1
285,106654.67,1,0,0,0,0,1
116,1243269.91,1,0,1,0,0,0
56,136562.78,1,0,1,0,0,0
499,705529.08,1,0,1,0,0,0
741,114149.44,1,0,0,0,0,1
609,564263.94,1,0,1,0,0,0
363,2115503.99,1,0,0,0,0,1
482,75659.33,1,0,1,0,0,0
668,1576531.53,1,0,0,0,0,1
600,1649039.58,1,0,0,0,0,1
415,1675153.28,1,0,1,0,0,0
610,493538.8,1,0,0,0,0,1
118,10000000.0,1,0,1,0,0,0
47,827921.27,1,0,0,0,0,1
191,132294.93,1,0,0,0,0,1
638,7788725.2,1,0,1,0,0,0
16,828720.89,1,0,0,0,0,1
129,1864022.05,1,0,0,0,0,1
512,684266.09,1,0,0,0,0,1
403,2178303.49,1,0,1,0,0,0
499,488243.65,1,0,0,0,0,1
195,2031464.82,1,0,0,0,0,1
601,93253.25,1,0,1,0,0,0
162,2934820.94,1,0,1,0,0,0
19,143660.11,1,0,0,0,0,1
388,4348.62,1,0,1,0,0,0
578,190815.79,1,0,1,0,0,0
320,767879.02,1,0,0,0,0,1
436,539658.73,1,0,0,0,0,1
333,2070939.88,1,0,0,0,0,1
631,341.3,1,0,1,0,0,0
551,1669143.57,1,0,1,0,0,0
191,132294.93,1,0,1,0,0,0
571,1889351.63,1,0,1,0,0,0
509,40836.05,1,0,0,0,0,1
268,1070857.97,1,0,0,0,0,1
120,49571.87,1,0,1,0,0,0
698,131842.85,1,0,1,0,0,0
523,2135320.18,1,0,1,0,0,0
356,357226.8,1,0,0,0,0,1
89,268230.43,1,0,0,0,0,1
52,1093155.19,1,0,1,0,0,0
503,56290.17,1,0,0,0,0,1
636,146095.73,1,0,1,0,0,0
621,3054359.4,1,0,1,0,0,0
650,71666.93,1,0,1,0,0,0
741,383661.1,1,0,0,0,0,1
403,2371324.81,1,0,0,0,0,1
643,161147.38,1,0,1,0,0,0
1,1277212.77,1,0,0,0,0,1
17,195351.76,1,0,1,0,0,0
613,51589.87,1,0,1,0,0,0
391,495773.64,1,0,0,0,0,1
455,2108589.59,1,0,1,0,0,0
119,224913.14,1,0,0,0,0,1
648,398045.73,1,0,1,0,0,0
705,62898.81,1,0,0,0,0,1
549,668473.23,1,0,0,0,0,1
664,5652739.69,1,0,0,0,0,1
61,332138.32,1,0,0,0,0,1
727,124582.58,1,0,0,0,0,1
357,484493.06,1,0,1,0,0,0
518,95105.01,1,0,0,0,0,1
309,2019508.99,1,0,1,0,0,0
274,24279.32,1,0,0,0,0,1
602,232185.56,1,0,0,0,0,1
233,48156.69,1,0,0,0,0,1
701,74581.07,1,0,1,0,0,0
649,30674.98,1,0,0,0,0,1
67,1028326.5,1,0,1,0,0,0
714,390763.24,1,0,0,0,0,1
645,10000000.0,1,0,1,0,0,0
397,249984.75,1,0,1,0,0,0
147,489514.32,1,0,1,0,0,0
464,1219062.64,1,0,1,0,0,0
425,287720.41,1,0,1,0,0,0
380,3070709.95,1,0,1,0,0,0
504,138048.52,1,0,1,0,0,0
553,1688761.08,1,0,1,0,0,0
467,636942.02,1,0,1,0,0,0
95,87999.25,1,0,1,0,0,0
520,1459180.14,1,0,1,0,0,0
296,5591414.49,1,0,0,0,0,1
219,1128131.99,1,0,1,0,0,0
18,1102133.9,1,0,1,0,0,0
482,1059347.56,1,0,1,0,0,0
477,815297.9,1,0,1,0,0,0
71,91691.75,1,0,0,0,0,1
522,1543975.74,1,0,0,0,0,1
425,204030.2,1,0,1,0,0,0
65,881811.11,1,0,0,0,0,1
670,2113271.99,1,0,1,0,0,0
270,201511.93,1,0,0,0,0,1
192,585511.14,1,0,1,0,0,0
454,404185.57,1,0,1,0,0,0
477,9639524.7,1,0,0,0,0,1
135,515645.16,1,0,0,0,0,1
53,931684.75,1,0,0,0,0,1
617,10000000.0,1,0,1,0,0,0
349,14279.89,1,0,1,0,0,0
399,350017.08,1,0,1,0,0,0
423,396757.22,1,0,1,0,0,0
160,1697093.54,1,0,0,0,0,1
633,405400.26,1,0,1,0,0,0
272,5141769.94,1,0,1,0,0,0
449,1965786.11,1,0,1,0,0,0
714,390763.24,1,0,1,0,0,0
402,143592.89,1,0,0,0,0,1
538,2136099.59,1,0,1,0,0,0
289,87219.11,1,0,1,0,0,0
501,73328.47,1,0,0,0,0,1
629,7922.98,1,0,1,0,0,0
235,1369544.19,1,0,0,0,0,1
611,40873.25,1,0,0,0,0,1
337,623152.72,1,0,0,0,0,1
323,7596886.83,1,0,1,0,0,0
379,36942.13,1,0,1,0,0,0
512,718350.64,1,0,1,0,0,0
25,44829.81,1,0,0,0,0,1
497,1416055.74,1,0,1,0,0,0
648,468638.03,1,0,0,0,0,1
22,461509.86,1,0,1,0,0,0
159,416832.9,1,0,1,0,0,0
352,2111475.81,1,0,0,0,0,1
399,145458.94,1,0,1,0,0,0
719,119306.06,1,0,0,0,0,1
249,2085019.56,1,0,1,0,0,0
420,1464160.5,1,0,1,0,0,0
554,346795.44,1,0,1,0,0,0
102,872199.82,1,0,1,0,0,0
549,1571565.56,1,0,1,0,0,0
321,526787.54,1,0,1,0,0,0
494,503620.99,1,0,0,0,0,1
692,163490.28,1,0,0,0,0,1
9,244068.01,1,0,1,0,0,0
540,342970.95,1,0,0,0,0,1
583,2149658.47,1,0,1,0,0,0
537,2463190.9,1,0,0,0,0,1
386,978362.97,1,0,0,0,0,1
695,799123.57,1,0,0,0,0,1
186,304472.46,1,0,1,0,0,0
386,10000000.0,1,0,0,0,0,1
234,264949.69,1,0,0,0,0,1
310,1868438.44,1,0,0,0,0,1
737,2194533.79,1,0,1,0,0,0
47,225850.53,1,0,1,0,0,0
605,504532.72,1,0,0,0,0,1
341,3011102.29,1,0,1,0,0,0
543,57204.07,1,0,0,0,0,1
211,157137.97,1,0,0,0,0,1
239,495991.64,1,0,0,0,0,1
588,16619.95,1,0,1,0,0,0
679,403274.41,1,0,0,0,0,1
629,8488865.83,1,0,1,0,0,0
222,1388774.78,1,0,0,0,0,1
173,2177218.43,1,0,0,0,0,1
448,369505.41,1,0,1,0,0,0
244,4252656.95,1,0,0,0,0,1
94,1454592.61,1,0,0,0,0,1
180,173309.11,1,0,0,0,0,1
14,65488.05,1,0,1,0,0,0
512,127120.88,1,0,0,0,0,1
742,63416.99,1,0,1,0,0,0
429,315712.36,1,0,0,0,0,1
237,3924102.18,1,0,1,0,0,0
568,32521.24,1,0,1,0,0,0
443,348915.96,1,0,0,0,0,1
501,472808.24,1,0,0,0,0,1
230,48078.85,1,0,0,0,0,1
621,3582885.46,1,0,1,0,0,0
414,3285475.4,1,0,0,0,0,1
480,146743.13,1,0,0,0,0,1
669,57658.26,1,0,1,0,0,0
367,48774.46,1,0,0,0,0,1
326,120214.74,1,0,0,0,0,1
123,629958.0,1,0,1,0,0,0
265,158214.43,1,0,0,0,0,1
377,503420.67,1,0,1,0,0,0
261,591032.52,1,0,1,0,0,0
45,7335355.57,1,0,0,0,0,1
699,148714.54,1,0,0,0,0,1
562,8208916.0,1,0,0,0,0,1
738,106584.32,1,0,0,0,0,1
254,591159.5,1,0,1,0,0,0
694,10000000.0,1,0,1,0,0,0
92,1461930.03,1,0,0,0,0,1
724,200482.72,1,0,1,0,0,0
413,140333.35,1,0,0,0,0,1
185,476890.47,1,0,1,0,0,0
456,10000000.0,1,0,0,0,0,1
514,10880.26,1,0,0,0,0,1
79,432254.84,1,0,1,0,0,0
160,10000000.0,1,0,1,0,0,0
60,40486.25,1,0,0,0,0,1
647,1517771.48,1,0,0,0,0,1
64,3097121.75,1,0,0,0,0,1
104,125159.2,1,0,1,0,0,0
249,12855.05,1,0,1,0,0,0
71,345526.4,1,0,0,0,0,1
171,211721.9,1,0,0,0,0,1
584,1016081.0,1,0,0,0,0,1
110,2145934.81,1,0,0,0,0,1
284,498747.55,1,0,0,0,0,1
74,74177.92,1,0,0,0,0,1
171,6501296.36,1,0,0,0,0,1
386,10000000.0,1,0,0,0,0,1
57,1014816.16,1,0,1,0,0,0
437,119041.12,1,0,1,0,0,0
229,38580.45,1,0,1,0,0,0
93,3723738.06,1,0,1,0,0,0
642,20281.44,1,0,0,0,0,1
523,7603589.38,1,0,0,0,0,1
156,805319.81,1,0,0,0,0,1
723,138373.64,1,0,0,0,0,1
470,913684.05,1,0,0,0,0,1
656,110528.53,1,0,1,0,0,0
97,707870.44,1,0,0,0,0,1
619,418971.0,1,0,0,0,0,1
477,338293.14,1,0,0,0,0,1
219,2312944.11,1,0,1,0,0,0
421,207021.45,1,0,0,0,0,1
584,777448.03,1,0,0,0,0,1
173,2177218.43,1,0,1,0,0,0
317,322991.82,1,0,0,0,0,1
56,2776135.33,1,0,1,0,0,0
572,2000718.2,1,0,1,0,0,0
458,167806.93,1,0,0,0,0,1
664,7807640.17,1,0,0,0,0,1
288,21511.22,1,0,1,0,0,0
561,2329379.8,1,0,0,0,0,1
564,2472250.47,1,0,1,0,0,0
437,4716.08,1,0,1,0,0,0
105,2988103.3,1,0,0,0,0,1
363,692895.24,1,0,0,0,0,1
663,202952.03,1,0,1,0,0,0
110,535654.59,1,0,1,0,0,0
682,368951.94,1,0,0,0,0,1
411,6370726.84,1,0,0,0,0,1
93,269545.63,1,0,0,0,0,1
143,3222396.0,1,0,0,0,0,1
713,773926.81,1,0,0,0,0,1
379,17216.14,1,0,1,0,0,0
609,564263.94,1,0,0,0,0,1
302,1011249.64,1,0,0,0,0,1
357,790332.43,1,0,0,0,0,1
694,21358.8,1,0,1,0,0,0
456,10000000.0,1,0,1,0,0,0
567,3596.83,1,0,0,0,0,1
517,555328.55,1,0,1,0,0,0
254,591159.5,1,0,0,0,0,1
15,747282.4,1,0,0,0,0,1
481,305183.84,1,0,0,0,0,1
530,387773.97,1,0,0,0,0,1
645,214760.72,1,0,0,0,0,1
702,308778.37,1,0,0,0,0,1
527,1094419.89,1,0,1,0,0,0
296,717046.74,1,0,1,0,0,0
619,293470.64,1,0,1,0,0,0
262,2914653.69,1,0,0,0,0,1
690,3574316.05,1,0,1,0,0,0
451,9265.43,1,0,0,0,0,1
156,822361.52,1,0,1,0,0,0
292,362335.05,1,0,1,0,0,0
37,128133.0,1,0,1,0,0,0
461,227955.85,1,0,1,0,0,0
522,101408.84,1,0,0,0,0,1
90,703833.48,1,0,1,0,0,0
35,122032.62,1,0,0,0,0,1
287,491847.47,1,0,1,0,0,0
210,94431.98,1,0,1,0,0,0
464,86111.65,1,0,0,0,0,1
212,31593.95,1,0,1,0,0,0
424,1346264.61,1,0,0,0,0,1
603,4099382.36,1,0,0,0,0,1
46,71372.0,1,0,0,0,0,1
283,924912.26,1,0,1,0,0,0
561,615954.92,1,0,0,0,0,1
508,385050.58,1,0,1,0,0,0
602,274125.77,1,0,1,0,0,0
262,201281.36,1,0,0,0,0,1
375,385567.18,1,0,0,0,0,1
8,181728.11,1,0,1,0,0,0
248,10000000.0,1,0,0,0,0,1
603,1263340.66,1,0,0,0,0,1
450,422261.63,1,0,0,0,0,1
488,326052.83,1,0,1,0,0,0
557,3571807.73,1,0,1,0,0,0
105,40413.81,1,0,1,0,0,0
408,429257.45,1,0,0,0,0,1
658,82535.57,1,0,1,0,0,0
648,774868.1,1,0,0,0,0,1
3,22877.0,1,0,0,0,0,1
474,149975.43,1,0,0,0,0,1
714,221167.84,1,0,0,0,0,1
432,907361.75,1,0,0,0,0,1
535,72878.02,1,0,1,0,0,0
95,53062.52,1,0,1,0,0,0
306,10000000.0,1,0,1,0,0,0
292,21859.86,1,0,1,0,0,0
435,365332.78,1,0,0,0,0,1
52,128426.58,1,0,0,0,0,1
440,1912961.16,1,0,0,0,0,1
628,709950.57,1,0,0,0,0,1
455,542222.77,1,0,1,0,0,0
727,263401.81,1,0,1,0,0,0
592,1798215.73,1,0,0,0,0,1
597,1015051.7,1,0,0,0,0,1
514,137605.04,1,0,1,0,0,0
18,9131.0,1,0,1,0,0,0
505,2979972.78,1,0,1,0,0,0
465,2577489.07,1,0,1,0,0,0
460,998086.61,1,0,0,0,0,1
660,619502.08,1,0,1,0,0,0
472,63440.63,1,0,1,0,0,0
396,2189170.39,1,0,0,0,0,1
240,806850.06,1,0,1,0,0,0
229,37019.04,1,0,0,0,0,1
411,281023.82,1,0,0,0,0,1
654,114627.08,1,0,1,0,0,0
173,98634.75,1,0,1,0,0,0
410,2876010.51,1,0,1,0,0,0
59,192765.49,1,0,0,0,0,1
34,52557.21,1,0,1,0,0,0
120,746518.21,1,0,0,0,0,1
14,143032.0,1,0,1,0,0,0
674,171651.7,1,0,0,0,0,1
150,163852.19,1,0,0,0,0,1
714,221167.84,1,0,1,0,0,0
613,980310.0,1,0,1,0,0,0
723,6199009.0,1,0,1,0,0,0
260,296977.69,1,0,0,0,0,1
622,165547.54,1,0,1,0,0,0
180,173309.11,1,0,1,0,0,0
513,1530378.45,1,0,0,0,0,1
649,177429.18,1,0,0,0,0,1
212,704328.29,1,0,1,0,0,0
502,66066.73,1,0,0,0,0,1
480,146743.13,1,0,1,0,0,0
311,225301.45,1,0,0,0,0,1
402,48266.8,1,0,1,0,0,0
152,389275.23,1,0,0,0,0,1
346,516355.22,1,0,0,0,0,1
368,199414.45,1,0,1,0,0,0
82,45077.1,1,0,1,0,0,0
624,932304.24,1,0,0,0,0,1
235,2684260.67,1,0,1,0,0,0
479,799517.33,1,0,1,0,0,0
527,6087.58,1,0,1,0,0,0
585,8286342.51,1,0,0,0,0,1
387,0.0,1,0,1,0,0,0
58,561948.38,1,0,1,0,0,0
456,79717.14,1,0,1,0,0,0
488,50279.4,1,0,1,0,0,0
665,290491.12,1,0,1,0,0,0
4,13707.11,1,0,1,0,0,0
281,574072.72,1,0,0,0,0,1
290,3275.33,1,0,0,0,0,1
362,60314.32,1,0,0,0,0,1
646,568292.72,1,0,0,0,0,1
367,520500.14,1,0,1,0,0,0
42,3569720.42,1,0,1,0,0,0
588,16619.95,1,0,0,0,0,1
231,105080.35,1,0,1,0,0,0
30,122235.11,1,0,1,0,0,0
15,164500.81,1,0,1,0,0,0
78,1321091.25,1,0,1,0,0,0
351,178344.25,1,0,0,0,0,1
8,43092.0,1,0,1,0,0,0
343,101013.32,1,0,0,0,0,1
69,271731.05,1,0,0,0,0,1
121,1241118.86,1,0,1,0,0,0
619,2341474.44,1,0,1,0,0,0
505,745156.83,1,0,1,0,0,0
283,113360.8,1,0,1,0,0,0
212,3996798.71,1,0,1,0,0,0
629,1650.08,1,0,0,0,0,1
280,268762.37,1,0,1,0,0,0
454,404185.57,1,0,0,0,0,1
191,135200.37,1,0,1,0,0,0
413,8536151.16,1,0,0,0,0,1
559,55539.89,1,0,1,0,0,0
359,7428844.46,1,0,0,0,0,1
314,59893.41,1,0,1,0,0,0
376,449032.97,1,0,0,0,0,1
536,844213.81,1,0,1,0,0,0
622,165547.54,1,0,0,0,0,1
569,577301.73,1,0,1,0,0,0
84,8380.79,1,0,1,0,0,0
649,177429.18,1,0,1,0,0,0
521,5087422.03,1,0,0,0,0,1
129,617668.37,1,0,1,0,0,0
42,5032484.73,1,0,0,0,0,1
181,252189.32,1,0,0,0,0,1
470,2198220.97,1,0,0,0,0,1
621,662104.87,1,0,1,0,0,0
495,987470.17,1,0,1,0,0,0
679,198383.8,1,0,0,0,0,1
58,246938.77,1,0,0,0,0,1
362,60450.18,1,0,1,0,0,0
514,3551771.18,1,0,0,0,0,1
193,266351.6,1,0,1,0,0,0
212,5131896.17,1,0,0,0,0,1
157,95348.33,1,0,0,0,0,1
508,350233.08,1,0,1,0,0,0
673,329055.47,1,0,1,0,0,0
374,7466.12,1,0,1,0,0,0
265,158214.43,1,0,1,0,0,0
270,395531.72,1,0,1,0,0,0
288,44116.87,1,0,1,0,0,0
665,454483.23,1,0,0,0,0,1
12,3964129.99,1,0,0,0,0,1
199,80885.48,1,0,1,0,0,0
690,3574316.05,1,0,0,0,0,1
461,226689.16,1,0,1,0,0,0
231,261331.82,1,0,0,0,0,1
519,108994.49,1,0,0,0,0,1
136,1457343.37,1,0,1,0,0,0
585,470325.08,1,0,1,0,0,0
519,21738.98,1,0,0,0,0,1
140,649968.87,1,0,0,0,0,1
387,10000000.0,1,0,0,0,0,1
315,3972968.92,1,0,1,0,0,0
634,215299.28,1,0,0,0,0,1
65,174923.28,1,0,1,0,0,0
92,1461930.03,1,0,1,0,0,0
485,53107.96,1,0,1,0,0,0
196,553399.25,1,0,1,0,0,0
261,591032.52,1,0,0,0,0,1
629,1051018.15,1,0,1,0,0,0
328,2299330.46,1,0,0,0,0,1
425,10000000.0,1,0,1,0,0,0
460,1424002.7,1,0,1,0,0,0
93,315654.19,1,0,0,0,0,1
33,10000000.0,1,0,1,0,0,0
238,240899.12,1,0,0,0,0,1
582,47662.13,1,0,0,0,0,1
343,59829.03,1,0,0,0,0,1
160,32872.0,1,0,0,0,0,1
364,3116889.41,1,0,0,0,0,1
696,803038.11,1,0,1,0,0,0
200,5393290.34,1,0,0,0,0,1
103,1254092.1,1,0,1,0,0,0
498,207261.07,1,0,0,0,0,1
645,1576874.04,1,0,0,0,0,1
201,2477661.97,1,0,1,0,0,0
546,105097.16,1,0,1,0,0,0
613,1425062.97,1,0,1,0,0,0
633,4128853.75,1,0,1,0,0,0
381,703882.14,1,0,1,0,0,0
580,282500.69,1,0,0,0,0,1
461,125153.57,1,0,1,0,0,0
675,10000000.0,1,0,0,0,0,1
158,3457169.26,1,0,0,0,0,1
282,1564952.45,1,0,1,0,0,0
453,134725.66,1,0,1,0,0,0
686,1411271.23,1,0,1,0,0,0
581,414153.16,1,0,1,0,0,0
703,6498297.7,1,0,0,0,0,1
214,39525.63,1,0,1,0,0,0
523,121543.83,1,0,1,0,0,0
198,18471.55,1,0,1,0,0,0
358,10358.27,1,0,1,0,0,0
90,7696836.35,1,0,1,0,0,0
129,139210.23,1,0,0,0,0,1
628,385207.12,1,0,0,0,0,1
447,3339489.46,1,0,0,0,0,1
194,911895.71,1,0,0,0,0,1
287,712488.25,1,0,1,0,0,0
722,444766.43,1,0,1,0,0,0
691,612241.76,1,0,1,0,0,0
350,257988.47,1,0,1,0,0,0
281,2554662.97,1,0,0,0,0,1
66,7169129.94,1,0,1,0,0,0
217,92057.19,1,0,1,0,0,0
280,475854.04,1,0,0,0,0,1
84,351912.04,1,0,1,0,0,0
302,633384.46,1,0,1,0,0,0
595,553124.56,1,0,1,0,0,0
288,722832.95,1,0,0,0,0,1
317,487276.8,1,0,1,0,0,0
189,121579.98,1,0,0,0,0,1
659,1467987.57,1,0,0,0,0,1
249,358440.67,1,0,0,0,0,1
40,20314.97,1,0,0,0,0,1
457,879136.17,1,0,0,0,0,1
578,68755.57,1,0,0,0,0,1
268,2219475.13,1,0,0,0,0,1
554,9421856.87,1,0,0,0,0,1
287,712488.25,1,0,0,0,0,1
663,25472.32,1,0,0,0,0,1
27,1218165.88,1,0,1,0,0,0
664,639991.03,1,0,1,0,0,0
614,1760546.42,1,0,0,0,0,1
71,386996.34,1,0,1,0,0,0
498,142791.28,1,0,1,0,0,0
688,676913.69,1,0,0,0,0,1
541,5512595.16,1,0,1,0,0,0
370,10000000.0,1,0,1,0,0,0
380,70125.14,1,0,0,0,0,1
35,472692.51,1,0,0,0,0,1
401,19511.35,1,0,1,0,0,0
443,348915.96,1,0,1,0,0,0
386,879810.51,1,0,1,0,0,0
47,2249574.01,1,0,0,0,0,1
145,9467.62,1,0,0,0,0,1
730,0.0,1,0,1,0,0,0
18,9131.0,1,0,0,0,0,1
640,40867.66,1,0,0,0,0,1
611,451663.55,1,0,0,0,0,1
735,92735.71,1,0,1,0,0,0
560,357882.83,1,0,0,0,0,1
321,59628.24,1,0,0,0,0,1
437,3200270.32,1,0,0,0,0,1
6,10565.0,1,0,1,0,0,0
97,707870.44,1,0,1,0,0,0
588,13421.28,1,0,1,0,0,0
421,1501341.87,1,0,0,0,0,1
434,32671.88,1,0,1,0,0,0
522,73561.74,1,0,1,0,0,0
351,4129482.96,1,0,1,0,0,0
47,827921.27,1,0,1,0,0,0
16,121626.82,1,0,1,0,0,0
550,342309.91,1,0,0,0,0,1
227,114889.61,1,0,0,0,0,1
492,162192.78,1,0,0,0,0,1
398,505571.43,1,0,0,0,0,1
427,3890627.92,1,0,0,0,0,1
482,75659.33,1,0,0,0,0,1
348,291264.2,1,0,0,0,0,1
272,177022.52,1,0,0,0,0,1
211,405062.33,1,0,1,0,0,0
279,536624.41,1,0,0,0,0,1
738,297846.16,1,0,0,0,0,1
205,475315.61,1,0,0,0,0,1
635,438394.67,1,0,0,0,0,1
18,1102133.9,1,0,0,0,0,1
337,658637.38,1,0,0,0,0,1
311,268366.47,1,0,0,0,0,1
615,368973.39,1,0,1,0,0,0
212,0.0,1,0,1,0,0,0
315,5863.97,1,0,0,0,0,1
345,166271.16,1,0,0,0,0,1
731,219275.19,1,0,1,0,0,0
464,336917.97,1,0,0,0,0,1
495,1248344.84,1,0,1,0,0,0
492,2985840.4,1,0,0,0,0,1
362,1891921.94,1,0,1,0,0,0
15,59385.67,1,0,1,0,0,0
642,450060.37,1,0,1,0,0,0
436,513693.13,1,0,0,0,0,1
117,466359.63,1,0,0,0,0,1
66,79441.66,1,0,1,0,0,0
111,98692.72,1,0,0,0,0,1
444,408864.84,1,0,0,0,0,1
261,5039827.29,1,0,1,0,0,0
694,10000000.0,1,0,0,0,0,1
400,5096946.74,1,0,1,0,0,0
141,1589614.75,1,0,0,0,0,1
305,1309602.55,1,0,1,0,0,0
249,2085019.56,1,0,0,0,0,1
377,503420.67,1,0,0,0,0,1
19,3477438.49,1,0,0,0,0,1
300,774761.84,1,0,0,0,0,1
363,56231.05,1,0,1,0,0,0
481,130668.56,1,0,0,0,0,1
380,799797.88,1,0,0,0,0,1
527,79323.25,1,0,0,0,0,1
461,873356.47,1,0,1,0,0,0
104,655294.3,1,0,0,0,0,1
258,2684142.41,1,0,0,0,0,1
523,248799.49,1,0,1,0,0,0
706,265961.0,1,0,1,0,0,0
593,272776.59,1,0,1,0,0,0
483,22990.73,1,0,0,0,0,1
388,236388.4,1,0,1,0,0,0
497,462441.03,1,0,1,0,0,0
384,2374412.42,1,0,1,0,0,0
126,938288.58,1,0,1,0,0,0
42,5032484.73,1,0,1,0,0,0
177,452804.42,1,0,1,0,0,0
105,511379.9,1,0,0,0,0,1
622,668273.94,1,0,0,0,0,1
229,780066.22,1,0,1,0,0,0
305,39342.59,1,0,1,0,0,0
104,655294.3,1,0,1,0,0,0
302,633384.46,1,0,0,0,0,1
323,753723.54,1,0,1,0,0,0
47,243028.65,1,0,0,0,0,1
245,688034.32,1,0,1,0,0,0
265,5721871.91,1,0,1,0,0,0
532,188097.08,1,0,1,0,0,0
427,225324.05,1,0,0,0,0,1
250,0.0,1,0,1,0,0,0
533,495977.84,1,0,0,0,0,1
647,964876.58,1,0,1,0,0,0
34,40458.0,1,0,1,0,0,0
250,156039.36,1,0,1,0,0,0
305,447589.21,1,0,0,0,0,1
415,224230.16,1,0,0,0,0,1
6,17320.91,1,0,0,0,0,1
474,1499869.54,1,0,0,0,0,1
117,251621.18,1,0,0,0,0,1
